,Neighborhood,N_Lat,N_Lng,Venue,V_Lti,V_Lng,Venue_Category
0,Marble Hill,40.87655077879964,-73.91065965862981,Bikram Yoga,40.876843690797934,-73.90620384419528,Yoga Studio
1,Marble Hill,40.87655077879964,-73.91065965862981,Arturo's,40.87441177110231,-73.91027100981574,Pizza Place
2,Marble Hill,40.87655077879964,-73.91065965862981,Tibbett Diner,40.8804044222466,-73.90893738006402,Diner
3,Marble Hill,40.87655077879964,-73.91065965862981,Rite Aid,40.875466574434704,-73.90890629016033,Pharmacy
4,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.8746665302951,-73.9095858429637,Sandwich Place
5,Marble Hill,40.87655077879964,-73.91065965862981,Vitamin Shoppe,40.87716,-73.905632,Supplement Shop
6,Marble Hill,40.87655077879964,-73.91065965862981,Baskin-Robbins,40.87713228361307,-73.90667840652725,Ice Cream Shop
7,Marble Hill,40.87655077879964,-73.91065965862981,Starbucks,40.87753134921497,-73.90558216359267,Coffee Shop
8,Marble Hill,40.87655077879964,-73.91065965862981,The Children's Place,40.873671591133125,-73.90815619608166,Kids Store
9,Marble Hill,40.87655077879964,-73.91065965862981,America's Best Contacts & Eyeglasses,40.874001,-73.909693,Optical Shop
10,Marble Hill,40.87655077879964,-73.91065965862981,TCR The Club of Riverdale,40.8786283,-73.9145678,Tennis Stadium
11,Marble Hill,40.87655077879964,-73.91065965862981,Auntie Anne's,40.8773995,-73.9049467,Bakery
12,Marble Hill,40.87655077879964,-73.91065965862981,Lot Less Closeouts,40.878270422202085,-73.9052646742604,Discount Store
13,Marble Hill,40.87655077879964,-73.91065965862981,U-Haul Moving & Storage of Riverdale,40.87836874312277,-73.90953147870039,Storage Facility
14,Marble Hill,40.87655077879964,-73.91065965862981,Subway,40.878464979323944,-73.9055176422437,Sandwich Place
15,Marble Hill,40.87655077879964,-73.91065965862981,Land & Sea Restaurant,40.87788463309788,-73.90587282193539,Seafood Restaurant
16,Marble Hill,40.87655077879964,-73.91065965862981,TD Bank,40.8794958,-73.9092856,Bank
17,Marble Hill,40.87655077879964,-73.91065965862981,T.J. Maxx,40.87723198343352,-73.90504239962168,Department Store
18,Marble Hill,40.87655077879964,-73.91065965862981,Blink Fitness,40.877271495944626,-73.90559491338075,Gym
19,Marble Hill,40.87655077879964,-73.91065965862981,Dunkin',40.87713584201589,-73.90666550701411,Donut Shop
20,Marble Hill,40.87655077879964,-73.91065965862981,Forever 21,40.87747,-73.90594,Clothing Store
21,Marble Hill,40.87655077879964,-73.91065965862981,Parrilla Latina,40.87747294351472,-73.90607346968568,Steakhouse
22,Marble Hill,40.87655077879964,-73.91065965862981,Terrace View Delicatessen,40.875995,-73.913151,Deli / Bodega
23,Marble Hill,40.87655077879964,-73.91065965862981,Grill 26 at TCR,40.878802209517126,-73.9156723022461,American Restaurant
24,Chinatown,40.71561842231432,-73.99427936255978,Cheeky Sandwiches,40.715821,-73.99183,Sandwich Place
25,Chinatown,40.71561842231432,-73.99427936255978,Hotel 50 Bowery,40.7159364,-73.9967894,Hotel
26,Chinatown,40.71561842231432,-73.99427936255978,Michaeli Bakery,40.71470398399014,-73.99184703826903,Bakery
27,Chinatown,40.71561842231432,-73.99427936255978,Kiki's,40.714476082876864,-73.99203609673215,Greek Restaurant
28,Chinatown,40.71561842231432,-73.99427936255978,Scarr's Pizza,40.715335008813696,-73.99164900167455,Pizza Place
29,Chinatown,40.71561842231432,-73.99427936255978,Bar Belly,40.71513492837161,-73.99180174375184,Cocktail Bar
30,Chinatown,40.71561842231432,-73.99427936255978,Regina's Grocery,40.71545271972335,-73.99162066038105,Sandwich Place
31,Chinatown,40.71561842231432,-73.99427936255978,Fong On,40.714165,-73.9937,Dessert Shop
32,Chinatown,40.71561842231432,-73.99427936255978,Spicy Village,40.71701,-73.99353,Chinese Restaurant
33,Chinatown,40.71561842231432,-73.99427936255978,Sam's Fried Ice Cream,40.715814082261154,-73.99145645060749,Ice Cream Shop
34,Chinatown,40.71561842231432,-73.99427936255978,Xi'an Famous Foods,40.715231941715004,-73.99726288220869,Chinese Restaurant
35,Chinatown,40.71561842231432,-73.99427936255978,Museum at Eldridge Street,40.714724,-73.993497,Museum
36,Chinatown,40.71561842231432,-73.99427936255978,Ling Kee Malaysian Beef Jerky,40.714713,-73.991538,Asian Restaurant
37,Chinatown,40.71561842231432,-73.99427936255978,Metrograph,40.714998539086416,-73.99103539533131,Indie Movie Theater
38,Chinatown,40.71561842231432,-73.99427936255978,Off The Bridge,40.715622403162904,-73.99423665033953,Bike Shop
39,Chinatown,40.71561842231432,-73.99427936255978,Mel Bakery,40.71488,-73.991175,Bakery
40,Chinatown,40.71561842231432,-73.99427936255978,GoGreen Organic Spa,40.717014,-73.995847,Spa
41,Chinatown,40.71561842231432,-73.99427936255978,Da Yu Hot Pot 大渝火锅,40.716735,-73.995752,Hotpot Restaurant
42,Chinatown,40.71561842231432,-73.99427936255978,Renew Day Spa,40.715559,-73.996747,Spa
43,Chinatown,40.71561842231432,-73.99427936255978,Forgtmenot,40.714458761321595,-73.9915463794752,New American Restaurant
44,Chinatown,40.71561842231432,-73.99427936255978,Yaya Tea Garden,40.71617656047733,-73.99490199219241,Tea Room
45,Chinatown,40.71561842231432,-73.99427936255978,Super Taste (百味蘭州拉面) (Super Taste),40.71519757566773,-73.99351118851398,Noodle House
46,Chinatown,40.71561842231432,-73.99427936255978,Cervo's,40.714762540056384,-73.99145547895715,Spanish Restaurant
47,Chinatown,40.71561842231432,-73.99427936255978,Panda Cafe,40.71703265308132,-73.99458186646433,Bubble Tea Shop
48,Chinatown,40.71561842231432,-73.99427936255978,Coming Soon,40.714979,-73.991667,Furniture / Home Store
49,Chinatown,40.71561842231432,-73.99427936255978,Dimes,40.71483045349728,-73.99171854350031,American Restaurant
50,Chinatown,40.71561842231432,-73.99427936255978,Winnie’s Bar,40.71365422614806,-73.99519249882738,Karaoke Bar
51,Chinatown,40.71561842231432,-73.99427936255978,Wayla,40.7182908437571,-73.99258397519588,Thai Restaurant
52,Chinatown,40.71561842231432,-73.99427936255978,Teado,40.71718422928588,-73.9948832988739,Bubble Tea Shop
53,Chinatown,40.71561842231432,-73.99427936255978,Mian Tian Sing Hair Salon,40.716630177497784,-73.99732784630237,Salon / Barbershop
54,Chinatown,40.71561842231432,-73.99427936255978,Untitled,40.715633253156646,-73.99142211631867,Art Gallery
55,Chinatown,40.71561842231432,-73.99427936255978,V One Salon,40.714713401536464,-73.99759144308398,Salon / Barbershop
56,Chinatown,40.71561842231432,-73.99427936255978,The Original Chinatown Ice Cream Factory,40.71552144597581,-73.99814520882326,Ice Cream Shop
57,Chinatown,40.71561842231432,-73.99427936255978,"Aqua Best Seafood, Inc",40.71784007413109,-73.99283014397935,Fish Market
58,Chinatown,40.71561842231432,-73.99427936255978,Reception Bar,40.7163598,-73.9913564,Cocktail Bar
59,Chinatown,40.71561842231432,-73.99427936255978,Gotham Archery,40.71749853701644,-73.99143013505147,Sports Club
60,Chinatown,40.71561842231432,-73.99427936255978,Golden Diner,40.71245135327847,-73.99421274662018,Diner
61,Chinatown,40.71561842231432,-73.99427936255978,Zest Ramen,40.718144622768186,-73.99197844783383,Ramen Restaurant
62,Chinatown,40.71561842231432,-73.99427936255978,Simple,40.71814514203096,-73.99198775758143,Asian Restaurant
63,Chinatown,40.71561842231432,-73.99427936255978,Yi Ji Shi Mo Noodle Corp,40.7182541242483,-73.99593030303214,Chinese Restaurant
64,Chinatown,40.71561842231432,-73.99427936255978,Wah Fung Number 1 Fast Food 華豐快餐店,40.71727831655619,-73.99417731304892,Chinese Restaurant
65,Chinatown,40.71561842231432,-73.99427936255978,Joy's Flowers & Gifts,40.71560293093889,-73.9899371418026,Gift Shop
66,Chinatown,40.71561842231432,-73.99427936255978,l'estudio,40.71571997526929,-73.99033245121464,American Restaurant
67,Chinatown,40.71561842231432,-73.99427936255978,Little Canal,40.714317,-73.990361,Coffee Shop
68,Chinatown,40.71561842231432,-73.99427936255978,The Crown,40.7159596120117,-73.99671727688867,Roof Deck
69,Chinatown,40.71561842231432,-73.99427936255978,CW Pencil Enterprise,40.71758268630868,-73.99066150188446,Paper / Office Supplies Store
70,Chinatown,40.71561842231432,-73.99427936255978,Partybus Bakeshop,40.715976,-73.989862,Bakery
71,Chinatown,40.71561842231432,-73.99427936255978,Zu Yuan Spa,40.715468729173686,-73.9986270534065,Spa
72,Chinatown,40.71561842231432,-73.99427936255978,Stanley's Pharmacy,40.7157817455398,-73.99054400644904,Pharmacy
73,Chinatown,40.71561842231432,-73.99427936255978,Joe's Shanghai 鹿嗚春,40.71566097685305,-73.99669268189086,Shanghai Restaurant
74,Chinatown,40.71561842231432,-73.99427936255978,Factory Tamal,40.71587612490716,-73.99046733643608,Mexican Restaurant
75,Chinatown,40.71561842231432,-73.99427936255978,E-Noodle,40.71387380595262,-73.99746288820839,Noodle House
76,Chinatown,40.71561842231432,-73.99427936255978,Apothéke,40.71446997055456,-73.99801834428807,Cocktail Bar
77,Chinatown,40.71561842231432,-73.99427936255978,Eye Solutions,40.7149274142558,-73.9987735799202,Optical Shop
78,Chinatown,40.71561842231432,-73.99427936255978,Fay Da Bakery,40.71676493044495,-73.99787389276216,Bakery
79,Chinatown,40.71561842231432,-73.99427936255978,Sofar HQ,40.71352253397576,-73.99628875186677,Music Venue
80,Chinatown,40.71561842231432,-73.99427936255978,Singapore Malaysia Beef Jerky,40.71852709684469,-73.99582403497948,Snack Place
81,Chinatown,40.71561842231432,-73.99427936255978,H Optics,40.7177568898041,-73.99044147871669,Optical Shop
82,Chinatown,40.71561842231432,-73.99427936255978,Las’ Lap,40.717690463104404,-73.99043516357852,Bar
83,Chinatown,40.71561842231432,-73.99427936255978,Skin Contact,40.717746,-73.990365,Wine Bar
84,Chinatown,40.71561842231432,-73.99427936255978,Go Believe Bakery,40.71836557553882,-73.99449033875533,Bakery
85,Chinatown,40.71561842231432,-73.99427936255978,Young Xinjiang BBQ Cart,40.71439501415754,-73.99407055845076,Food Truck
86,Chinatown,40.71561842231432,-73.99427936255978,Dimes Deli,40.71459195873029,-73.99081729031317,Organic Grocery
87,Chinatown,40.71561842231432,-73.99427936255978,MooShoes NYC,40.71786084384097,-73.99037749508857,Shoe Store
88,Chinatown,40.71561842231432,-73.99427936255978,oo35mm.com,40.716604729318206,-73.99789000508754,Cosmetics Shop
89,Chinatown,40.71561842231432,-73.99427936255978,22 Pell St Salon,40.71483230015768,-73.9981936484934,Salon / Barbershop
90,Chinatown,40.71561842231432,-73.99427936255978,La Bella Ferrara,40.71744962394581,-73.99837323694786,Bakery
91,Chinatown,40.71561842231432,-73.99427936255978,Sun Hing Lung Ho Fun Tofu,40.71296798032269,-73.99514878725047,Chinese Restaurant
92,Chinatown,40.71561842231432,-73.99427936255978,Orchard Grocer,40.71784735323789,-73.99035763050085,Vegetarian / Vegan Restaurant
93,Chinatown,40.71561842231432,-73.99427936255978,Anna Sheffield Jewelry,40.716406334324105,-73.99113082791186,Jewelry Store
94,Chinatown,40.71561842231432,-73.99427936255978,Peachy's,40.71445204430717,-73.99799106067414,Cocktail Bar
95,Chinatown,40.71561842231432,-73.99427936255978,Manna House Bakery,40.71810108107618,-73.99694830939923,Bakery
96,Chinatown,40.71561842231432,-73.99427936255978,Cafe Katja,40.71772249773717,-73.9904973426323,Austrian Restaurant
97,Chinatown,40.71561842231432,-73.99427936255978,Tan Tin Hung Supermarket,40.71814407707191,-73.99491522511089,Grocery Store
98,Chinatown,40.71561842231432,-73.99427936255978,JaJaJa Plantas Mexicana,40.714197627245426,-73.9901568736444,Mexican Restaurant
99,Chinatown,40.71561842231432,-73.99427936255978,Bibble & Sip,40.7180245169494,-73.99756154835737,Dessert Shop
100,Chinatown,40.71561842231432,-73.99427936255978,Hawa Smoothies,40.71419954712218,-73.98938973402699,Juice Bar
101,Chinatown,40.71561842231432,-73.99427936255978,Manero’s Pizza,40.717627,-73.99847199999999,Pizza Place
102,Chinatown,40.71561842231432,-73.99427936255978,Attaboy,40.71898117410041,-73.99154017207253,Speakeasy
103,Chinatown,40.71561842231432,-73.99427936255978,Mulberry Fruitstand,40.716736049999994,-73.99883625000001,Food Stand
104,Chinatown,40.71561842231432,-73.99427936255978,Mr. Fong's,40.71234870755251,-73.99429476756772,Cocktail Bar
105,Chinatown,40.71561842231432,-73.99427936255978,Kopitiam,40.71397394589247,-73.9908676845466,Malay Restaurant
106,Chinatown,40.71561842231432,-73.99427936255978,Shanghai 21,40.714423425836316,-73.99890393018723,Shanghai Restaurant
107,Chinatown,40.71561842231432,-73.99427936255978,Tonii’s Fresh Rice Noodle,40.715671,-73.999074,Chinese Restaurant
108,Chinatown,40.71561842231432,-73.99427936255978,Wu's Wonton King,40.71399163703321,-73.99016885345091,Cantonese Restaurant
109,Chinatown,40.71561842231432,-73.99427936255978,New Malaysia,40.71578686130709,-73.9969050590344,Malay Restaurant
110,Chinatown,40.71561842231432,-73.99427936255978,Manhattan Grand Optical,40.71908823901851,-73.99654553269112,Optical Shop
111,Chinatown,40.71561842231432,-73.99427936255978,Shu Jiao Fu Zhou Cuisine 潭頭王福州小吃 (Shu Jiao Fu Zhou Cuisine),40.718432,-73.991701,Dumpling Restaurant
112,Chinatown,40.71561842231432,-73.99427936255978,Alimama,40.7158544325844,-73.99913855578315,Dessert Shop
113,Chinatown,40.71561842231432,-73.99427936255978,The Commissary,40.715004192130635,-73.99100963130398,American Restaurant
114,Chinatown,40.71561842231432,-73.99427936255978,Hershey' Ice Cream,40.716390743612266,-73.99245029282116,Ice Cream Shop
115,Chinatown,40.71561842231432,-73.99427936255978,Double Crispy Bakery Inc,40.71855442955685,-73.99511739741997,Bakery
116,Chinatown,40.71561842231432,-73.99427936255978,Gem,40.719176332125755,-73.99272190512065,New American Restaurant
117,Chinatown,40.71561842231432,-73.99427936255978,Dudley's,40.718053,-73.990353,Australian Restaurant
118,Chinatown,40.71561842231432,-73.99427936255978,Phở Grand,40.71782396789147,-73.99280072371246,Vietnamese Restaurant
119,Chinatown,40.71561842231432,-73.99427936255978,Di Palo Fine Foods,40.71914769980916,-73.99657675353625,Gourmet Shop
120,Chinatown,40.71561842231432,-73.99427936255978,North Dumpling,40.71577434202553,-73.98962409427033,Dumpling Restaurant
121,Chinatown,40.71561842231432,-73.99427936255978,The Ten Bells,40.71801976652443,-73.9897522330284,Wine Bar
122,Chinatown,40.71561842231432,-73.99427936255978,Oliver Coffee,40.71298560725299,-73.99810600924503,Coffee Shop
123,Chinatown,40.71561842231432,-73.99427936255978,Sherman's Grill & Rotisserie,40.71446071234657,-73.99187171424025,Greek Restaurant
124,Washington Heights,40.85190252555305,-73.93690027985234,The Uptown Garrison,40.85125539385438,-73.93947295544035,Restaurant
125,Washington Heights,40.85190252555305,-73.93690027985234,George's Pizza,40.850546090966716,-73.93701313947076,Pizza Place
126,Washington Heights,40.85190252555305,-73.93690027985234,Jin's Superette,40.85098865024419,-73.93851430188998,Deli / Bodega
127,Washington Heights,40.85190252555305,-73.93690027985234,Green Juice Cafe,40.85189793238417,-73.93482699423339,Café
128,Washington Heights,40.85190252555305,-73.93690027985234,Highest Natural Point In Manhattan,40.852843004488385,-73.93764973534918,Park
129,Washington Heights,40.85190252555305,-73.93690027985234,Altus Cafe,40.85228382654352,-73.93469335780611,Café
130,Washington Heights,40.85190252555305,-73.93690027985234,Le Chéile,40.85145903601843,-73.93998920917511,Café
131,Washington Heights,40.85190252555305,-73.93690027985234,Cabrini Wines,40.85129218870419,-73.93971626183753,Wine Shop
132,Washington Heights,40.85190252555305,-73.93690027985234,181st St Bakery & Deli,40.85101361568652,-73.93859158137181,Bakery
133,Washington Heights,40.85190252555305,-73.93690027985234,Forever Coffee Bar,40.85043253392718,-73.93660674414312,Coffee Shop
134,Washington Heights,40.85190252555305,-73.93690027985234,Saggio Restaurant,40.85142251681508,-73.93976122140884,Italian Restaurant
135,Washington Heights,40.85190252555305,-73.93690027985234,Burger Heights,40.85026807331502,-73.93461812752481,Burger Joint
136,Washington Heights,40.85190252555305,-73.93690027985234,T-Mobile,40.85046159898994,-73.93528160613425,Mobile Phone Shop
137,Washington Heights,40.85190252555305,-73.93690027985234,Vines on Pine,40.8552777479788,-73.93767127156606,Wine Shop
138,Washington Heights,40.85190252555305,-73.93690027985234,Fresco's Pizzeria,40.85520157236451,-73.93721648678681,Pizza Place
139,Washington Heights,40.85190252555305,-73.93690027985234,The Pandering Pig,40.855226197706585,-73.93779261979789,American Restaurant
140,Washington Heights,40.85190252555305,-73.93690027985234,The Vitamin Shoppe,40.8501171,-73.9351315,Supplement Shop
141,Washington Heights,40.85190252555305,-73.93690027985234,Dominican Square,40.852424033529694,-73.93488978196986,Plaza
142,Washington Heights,40.85190252555305,-73.93690027985234,Terravita,40.848059,-73.937645,New American Restaurant
143,Washington Heights,40.85190252555305,-73.93690027985234,Hertz,40.852022,-73.934332,Rental Car Location
144,Washington Heights,40.85190252555305,-73.93690027985234,Baskin-Robbins,40.85044405488296,-73.9373276411219,Ice Cream Shop
145,Washington Heights,40.85190252555305,-73.93690027985234,Hudson View Restaurant,40.850888432086236,-73.93823069541277,Breakfast Spot
146,Washington Heights,40.85190252555305,-73.93690027985234,Las Tapas,40.85523384393846,-73.93728400575858,Tapas Restaurant
147,Washington Heights,40.85190252555305,-73.93690027985234,La Cabana Salvadorena,40.85433401375745,-73.9336768506694,Latin American Restaurant
148,Washington Heights,40.85190252555305,-73.93690027985234,GNC,40.84952,-73.934875,Supplement Shop
149,Washington Heights,40.85190252555305,-73.93690027985234,Chase Bank,40.850282,-73.935308,Bank
150,Washington Heights,40.85190252555305,-73.93690027985234,No. 1 Chinese Restaurant,40.85123671099152,-73.93960586750859,Chinese Restaurant
151,Washington Heights,40.85190252555305,-73.93690027985234,AT&T,40.84949305694621,-73.93456041812897,Mobile Phone Shop
152,Washington Heights,40.85190252555305,-73.93690027985234,Spoiled Brats,40.85137620658814,-73.93528463692203,Pet Store
153,Washington Heights,40.85190252555305,-73.93690027985234,Poción,40.847628782562246,-73.93837984011846,Lounge
154,Washington Heights,40.85190252555305,-73.93690027985234,Tung Thong,40.851109976169056,-73.93921985006985,Thai Restaurant
155,Washington Heights,40.85190252555305,-73.93690027985234,Verizon,40.849904341764066,-73.93553458604882,Mobile Phone Shop
156,Washington Heights,40.85190252555305,-73.93690027985234,181 Cabrini,40.851251236650356,-73.94034289599841,New American Restaurant
157,Washington Heights,40.85190252555305,-73.93690027985234,Exclusive Pizza,40.850988519138205,-73.93863461560966,Pizza Place
158,Washington Heights,40.85190252555305,-73.93690027985234,Punto de Sabor Restaurant,40.85074,-73.93247,Spanish Restaurant
159,Washington Heights,40.85190252555305,-73.93690027985234,Subway,40.851752205864,-73.93160322969925,Sandwich Place
160,Washington Heights,40.85190252555305,-73.93690027985234,Capital One Bank,40.8495563,-73.9349611,Bank
161,Washington Heights,40.85190252555305,-73.93690027985234,Bennett Park,40.85296731395129,-73.93787361453009,Park
162,Washington Heights,40.85190252555305,-73.93690027985234,Subway,40.84925011493432,-73.93711605719488,Sandwich Place
163,Washington Heights,40.85190252555305,-73.93690027985234,Monkey Room,40.854976932654424,-73.93704592998373,Bar
164,Washington Heights,40.85190252555305,-73.93690027985234,Tampopo Ramen,40.85069287922829,-73.93656823814172,Ramen Restaurant
165,Washington Heights,40.85190252555305,-73.93690027985234,Chase Bank,40.855048539680624,-73.93668159237498,Bank
166,Washington Heights,40.85190252555305,-73.93690027985234,Buunni Coffee,40.85519403267616,-73.9377173781395,Café
167,Washington Heights,40.85190252555305,-73.93690027985234,Kismat Indian Restaurant,40.855221723964846,-73.93696683600031,Indian Restaurant
168,Washington Heights,40.85190252555305,-73.93690027985234,El Panadero Bakery,40.847986735591036,-73.93477616565791,Bakery
169,Washington Heights,40.85190252555305,-73.93690027985234,The Children's Place,40.84934587531209,-73.93399132525082,Kids Store
170,Washington Heights,40.85190252555305,-73.93690027985234,GameStop,40.84857,-73.934384,Video Game Store
171,Washington Heights,40.85190252555305,-73.93690027985234,Sushi Yu II,40.8512546772285,-73.93965198989514,Sushi Restaurant
172,Washington Heights,40.85190252555305,-73.93690027985234,Blink Fitness,40.848562,-73.936941,Gym
173,Washington Heights,40.85190252555305,-73.93690027985234,Golden Star,40.84972502907437,-73.93625936786627,Chinese Restaurant
174,Washington Heights,40.85190252555305,-73.93690027985234,La Casa del Mofongo,40.85026656753515,-73.93314532362541,Caribbean Restaurant
175,Washington Heights,40.85190252555305,-73.93690027985234,Mambi Steak House Bar & Grill,40.84761525167604,-73.93814343707571,Spanish Restaurant
176,Washington Heights,40.85190252555305,-73.93690027985234,Moscow on the Hudson,40.850958871640614,-73.93864544774256,Grocery Store
177,Washington Heights,40.85190252555305,-73.93690027985234,Gap Factory Store,40.848928968984765,-73.9385909402616,Clothing Store
178,Washington Heights,40.85190252555305,-73.93690027985234,New York & Company,40.850204941289384,-73.93574962214448,Women's Store
179,Washington Heights,40.85190252555305,-73.93690027985234,The UPS Store,40.84896959757678,-73.93252730369568,Shipping Store
180,Washington Heights,40.85190252555305,-73.93690027985234,Floridita Broadway Bakery,40.84778119590665,-73.93785127878681,Bakery
181,Washington Heights,40.85190252555305,-73.93690027985234,Marisco Centro (Seafood Restaurant & Fish Market),40.85133231436476,-73.9318637321785,Seafood Restaurant
182,Washington Heights,40.85190252555305,-73.93690027985234,Refried Beans Mexican Restaurant,40.85503858399724,-73.93703107149052,Mexican Restaurant
183,Washington Heights,40.85190252555305,-73.93690027985234,Scoop Cafe,40.849988223249156,-73.93539645226812,Café
184,Washington Heights,40.85190252555305,-73.93690027985234,Starbucks,40.85096145,-73.93833015,Coffee Shop
185,Washington Heights,40.85190252555305,-73.93690027985234,Great Wall Chinese Restaurant,40.85085901713292,-73.93834216873442,Chinese Restaurant
186,Washington Heights,40.85190252555305,-73.93690027985234,Domino's Pizza,40.85050750131605,-73.9376825094223,Pizza Place
187,Washington Heights,40.85190252555305,-73.93690027985234,Marshalls,40.848890869341304,-73.93856325980911,Department Store
188,Washington Heights,40.85190252555305,-73.93690027985234,Foot Locker,40.84972640900723,-73.93403730647337,Shoe Store
189,Washington Heights,40.85190252555305,-73.93690027985234,Pick and Eat,40.84755809230442,-73.93821158547597,Café
190,Washington Heights,40.85190252555305,-73.93690027985234,Planet Fitness,40.84753584822694,-73.93793656267817,Gym / Fitness Center
191,Washington Heights,40.85190252555305,-73.93690027985234,Frank's Market,40.85533405166097,-73.93716221785515,Grocery Store
192,Washington Heights,40.85190252555305,-73.93690027985234,Lucky 7 Tapas Bar,40.85044675560533,-73.93303027615121,Tapas Restaurant
193,Washington Heights,40.85190252555305,-73.93690027985234,Kazza Wine Bar,40.84769385813797,-73.93862109202698,Wine Bar
194,Washington Heights,40.85190252555305,-73.93690027985234,Staples,40.8522284,-73.9343701,Paper / Office Supplies Store
195,Washington Heights,40.85190252555305,-73.93690027985234,Dunkin',40.85355791945749,-73.93449281203412,Donut Shop
196,Washington Heights,40.85190252555305,-73.93690027985234,Rite Aid,40.848142,-73.9375092,Pharmacy
197,Washington Heights,40.85190252555305,-73.93690027985234,Dan's Supermarket,40.85182894983259,-73.93239318833459,Supermarket
198,Washington Heights,40.85190252555305,-73.93690027985234,Bravo Supermarkets,40.850675,-73.9359077,Grocery Store
199,Washington Heights,40.85190252555305,-73.93690027985234,Dunkin',40.848971559412725,-73.93354349109637,Donut Shop
200,Washington Heights,40.85190252555305,-73.93690027985234,Broadway Pizza & Coffee Shop,40.852371698687065,-73.9348623057271,Pizza Place
201,Washington Heights,40.85190252555305,-73.93690027985234,MTA Bus - W 181st & Broadway (M100),40.84998719877944,-73.93586821943235,Bus Stop
202,Washington Heights,40.85190252555305,-73.93690027985234,181st Street & St. Nicholas Avenue,40.84931972393604,-73.93374534151803,Rest Area
203,Washington Heights,40.85190252555305,-73.93690027985234,Key Food,40.85387285643355,-73.93387824458537,Supermarket
204,Washington Heights,40.85190252555305,-73.93690027985234,Rite Aid,40.8520924,-73.9313494,Pharmacy
205,Washington Heights,40.85190252555305,-73.93690027985234,Buenos Dias Bakery Cafe,40.85072708129883,-73.93229675292969,Bakery
206,Washington Heights,40.85190252555305,-73.93690027985234,Saint Nicholas Avenue & West 186th Street,40.85238408819906,-73.93150936727704,Intersection
207,Inwood,40.86768396449915,-73.92121042203897,Inwood Farmers Market,40.8690623647046,-73.92055952849027,Farmers Market
208,Inwood,40.86768396449915,-73.92121042203897,PJ Wine,40.86725069863996,-73.92234862213004,Wine Shop
209,Inwood,40.86768396449915,-73.92121042203897,ChocNYC,40.86839571994423,-73.91874220036571,Bakery
210,Inwood,40.86768396449915,-73.92121042203897,Bocaditos Bistro,40.867118,-73.923829,Bistro
211,Inwood,40.86768396449915,-73.92121042203897,Inwood Gourmet,40.86859393673214,-73.92136081974698,Deli / Bodega
212,Inwood,40.86768396449915,-73.92121042203897,Guadalupe Bar and Grill,40.86733441190966,-73.92086276373738,Mexican Restaurant
213,Inwood,40.86768396449915,-73.92121042203897,fantastic lounge,40.866296999999996,-73.919626,Latin American Restaurant
214,Inwood,40.86768396449915,-73.92121042203897,G's Coffee Shop,40.86841792395646,-73.92174351734803,Diner
215,Inwood,40.86768396449915,-73.92121042203897,Isham Park,40.86964681199003,-73.91921038865577,Park
216,Inwood,40.86768396449915,-73.92121042203897,Trattoria Inwood,40.868415973147286,-73.9186468720436,Italian Restaurant
217,Inwood,40.86768396449915,-73.92121042203897,Bread and Yoga,40.8682294804136,-73.91802773071818,Yoga Studio
218,Inwood,40.86768396449915,-73.92121042203897,Inwood Animal Clinic,40.866524372266475,-73.92459057127897,Veterinarian
219,Inwood,40.86768396449915,-73.92121042203897,Garden Cafe,40.868050488858266,-73.92047699521964,Café
220,Inwood,40.86768396449915,-73.92121042203897,Anchor Heights,40.86680693822919,-73.92050256697367,Wine Bar
221,Inwood,40.86768396449915,-73.92121042203897,Dichter Pharmacy,40.867986761299925,-73.9207270084213,Pharmacy
222,Inwood,40.86768396449915,-73.92121042203897,Inwood Hill Park,40.870857526105226,-73.92012895296453,Park
223,Inwood,40.86768396449915,-73.92121042203897,Bizcocho De Colores,40.866035195034456,-73.91939635323097,Bakery
224,Inwood,40.86768396449915,-73.92121042203897,Cafe De Broadway,40.868299986514465,-73.91892779692039,Café
225,Inwood,40.86768396449915,-73.92121042203897,Inwood Local,40.868032079412906,-73.92058148137625,Wine Bar
226,Inwood,40.86768396449915,-73.92121042203897,Genesis Autentica Comida Ecuatoriana,40.8654980859935,-73.91984190208424,Restaurant
227,Inwood,40.86768396449915,-73.92121042203897,Broadway Famous Deli,40.86712254211351,-73.92340171507517,Deli / Bodega
228,Inwood,40.86768396449915,-73.92121042203897,Go Greenly,40.86682225266927,-73.92368490409885,Frozen Yogurt Shop
229,Inwood,40.86768396449915,-73.92121042203897,Subway,40.867259999999995,-73.92061700000001,Sandwich Place
230,Inwood,40.86768396449915,-73.92121042203897,La Reina Del Chicharron,40.866356651741405,-73.92501189872718,Spanish Restaurant
231,Inwood,40.86768396449915,-73.92121042203897,The Liffy II Bar,40.86904222830055,-73.91729960259804,Bar
232,Inwood,40.86768396449915,-73.92121042203897,Baskin-Robbins,40.867661,-73.920831,Ice Cream Shop
233,Inwood,40.86768396449915,-73.92121042203897,Kuro Kirin,40.866223,-73.925691,Coffee Shop
234,Inwood,40.86768396449915,-73.92121042203897,Chase Bank,40.8664195,-73.920675,Bank
235,Inwood,40.86768396449915,-73.92121042203897,Guacamole,40.869659000000006,-73.916736,Mexican Restaurant
236,Inwood,40.86768396449915,-73.92121042203897,TD Bank,40.8679201,-73.9211701,Bank
237,Inwood,40.86768396449915,-73.92121042203897,Empanadas Monumental,40.86524925422833,-73.91967324208582,Empanada Restaurant
